open,close,date
1339.65,1339.19,2018-05-20
1338.01,1339.65,2018-05-17
1333.85,1338.01,2018-05-16
1338.17,1333.85,2018-05-15
1348.45,1338.17,2018-05-14
1356.15,1348.45,2018-05-10
1361.02,1356.15,2018-05-09
1345.37,1361.02,2018-05-08
1353.64,1345.37,2018-05-07
1366.15,1353.64,2018-05-06
1360.38,1366.15,2018-05-03
1349.01,1360.38,2018-05-02
1357.22,1349.01,2018-04-29
1386.47,1357.22,2018-04-26
1394.86,1386.47,2018-04-25
1410.85,1394.86,2018-04-24
1438.49,1410.85,2018-04-23
1388.31,1438.49,2018-04-22
1363.01,1388.31,2018-04-19
1331.18,1363.01,2018-04-18
1297.57,1331.18,2018-04-17
1280.15,1297.57,2018-04-16
1277.55,1280.15,2018-04-15
1273.33,1277.55,2018-04-12
1270.23,1273.33,2018-04-11
1287.78,1270.23,2018-04-10
1294.65,1287.78,2018-04-09
1250.39,1294.65,2018-04-08
1226.45,1250.39,2018-04-05
1199,1226.45,2018-04-04
1192.96,1199,2018-04-03
1196.24,1192.96,2018-04-02
1204.81,1196.24,2018-04-01
1204.81,1220.29,2018-03-29
1207.71,1204.81,2018-03-28
1168.55,1207.71,2018-03-27
1220.44,1168.55,2018-03-26
1231.07,1220.44,2018-03-22
1255.47,1231.07,2018-03-21
1270.52,1255.47,2018-03-20
1278.96,1270.52,2018-03-19
1288.36,1278.96,2018-03-18
1285.96,1288.36,2018-03-15
1281.9,1285.96,2018-03-14
1277.01,1281.9,2018-03-13
1284.09,1277.01,2018-03-12
1315.13,1284.09,2018-03-11
1296.44,1315.13,2018-03-07
1287.74,1296.44,2018-03-06
1304.43,1287.74,2018-03-05
1345.99,1304.43,2018-03-04
1364.81,1345.99,2018-02-28
1358.95,1364.81,2018-02-27
1374.73,1358.95,2018-02-26
1386.98,1374.73,2018-02-25
1387.08,1386.98,2018-02-22
1396.72,1387.08,2018-02-21
1413.9,1396.72,2018-02-20
1424.95,1413.9,2018-02-18
1388.94,1424.95,2018-02-15
1380.29,1388.94,2018-02-14
1384.71,1380.29,2018-02-12
1391.03,1384.71,2018-02-11
1382.02,1391.03,2018-02-08
1394.03,1382.02,2018-02-07
1400.05,1394.03,2018-02-06
1404.49,1400.05,2018-02-05
1404.49,1410.51,2018-02-04
1404.49,1411.52,2018-02-01
1402.23,1404.49,2018-01-31
1405.95,1402.23,2018-01-29
1404.53,1405.95,2018-01-28
1394.73,1404.53,2018-01-25
1393.04,1394.73,2018-01-24
1402.09,1393.04,2018-01-23
1402.67,1402.09,2018-01-22
1406.52,1402.67,2018-01-21
1413.71,1406.52,2018-01-17
1431.1,1413.71,2018-01-16
1440.29,1431.1,2018-01-14
1456.07,1440.29,2018-01-10
1443.8,1456.07,2018-01-09
1431.8,1443.8,2018-01-08
1423.83,1431.8,2018-01-07
1416.61,1423.83,2018-01-04
1437.24,1416.61,2018-01-03
1434.8,1437.24,2018-01-02
1390.58,1434.8,2018-01-01
1414.78,1390.58,2017-12-31
1425.51,1414.78,2017-12-28
1447.04,1425.51,2017-12-27
1467.68,1447.04,2017-12-26
1472.15,1467.68,2017-12-24
1484.47,1472.15,2017-12-21
1493.76,1484.47,2017-12-20
1508.25,1493.76,2017-12-19
1509.14,1508.25,2017-12-18
1520.15,1509.14,2017-12-17
1520.74,1520.15,2017-12-14
1510.21,1520.74,2017-12-13
1527.75,1510.21,2017-12-12
1530.49,1527.75,2017-12-11
1536.54,1530.49,2017-12-10
1524.87,1536.54,2017-12-06
1526.77,1524.87,2017-12-05
1537.67,1526.77,2017-12-04
1536.12,1537.67,2017-11-30
1523.86,1536.12,2017-11-29
1513.74,1523.86,2017-11-28
1514.34,1513.74,2017-11-27
1493.29,1514.34,2017-11-26
1480.26,1493.29,2017-11-23
1469.16,1480.26,2017-11-22
1469.16,1472.24,2017-11-21
1475.72,1469.16,2017-11-20
1489.06,1475.72,2017-11-19
1504.79,1489.06,2017-11-16
1516.02,1504.79,2017-11-15
1490.88,1516.02,2017-11-14
1477.14,1490.88,2017-11-13
1460.73,1477.14,2017-11-12
1466.62,1460.73,2017-11-09
1484.45,1466.62,2017-11-08
1493.42,1484.45,2017-11-07
1496.46,1493.42,2017-11-06
1522.81,1496.46,2017-11-05
1526.51,1522.81,2017-11-02
1533.53,1526.51,2017-11-01
1536.72,1533.53,2017-10-31
1540.23,1536.72,2017-10-30
1553.72,1540.23,2017-10-29
1567.64,1553.72,2017-10-25
1568.3,1567.64,2017-10-24
1571.92,1568.3,2017-10-23
1568.35,1571.92,2017-10-22
1559.18,1568.35,2017-10-18
1564.9,1559.18,2017-10-17
1518.28,1564.9,2017-10-16
1510.02,1518.28,2017-10-15
1505.99,1510.02,2017-10-12
1502.63,1505.99,2017-10-11
1501.89,1502.63,2017-10-10
1510.01,1501.89,2017-10-09
1542.65,1510.01,2017-10-08
1556.35,1542.65,2017-10-04
1549.46,1556.35,2017-10-03
1545.44,1549.46,2017-09-26
1536.92,1545.44,2017-09-25
1539.81,1536.92,2017-09-24
1543.7,1539.81,2017-09-20
1547.94,1543.7,2017-09-18
1530.31,1547.94,2017-09-17
1493.2,1530.31,2017-09-14
1502.2,1493.2,2017-09-13
1523.26,1502.2,2017-09-12
1519.66,1523.26,2017-09-11
1554.55,1519.66,2017-09-10
1566.5,1554.55,2017-09-07
1554.56,1566.5,2017-09-06
1580.03,1554.56,2017-09-04
1598.36,1580.03,2017-08-31
1612.91,1598.36,2017-08-30
1622.32,1612.91,2017-08-28
1617.81,1622.32,2017-08-27
1611.27,1617.81,2017-08-24
1614.05,1611.27,2017-08-23
1611.57,1614.05,2017-08-22
1617.97,1611.57,2017-08-21
1629.75,1617.97,2017-08-20
1632.66,1629.75,2017-08-17
1629.16,1632.66,2017-08-16
1642.13,1629.16,2017-08-15
1653.53,1642.13,2017-08-13
1661.72,1653.53,2017-08-10
1667.94,1661.72,2017-08-09
1665.05,1667.94,2017-08-07
1660.58,1665.05,2017-08-06
1662.74,1660.58,2017-08-03
1660.25,1662.74,2017-08-02
1652.69,1660.25,2017-08-01
1643.28,1652.69,2017-07-31
1646.53,1643.28,2017-07-30
1645.03,1646.53,2017-07-27
1636.19,1645.03,2017-07-26
1629.08,1636.19,2017-07-25
1635.56,1629.08,2017-07-24
1635.75,1635.56,2017-07-23
1637.27,1635.75,2017-07-20
1638.41,1637.27,2017-07-19
1604.15,1638.41,2017-07-18
1583.57,1604.15,2017-07-17
1582.67,1583.57,2017-07-16
1587.56,1582.67,2017-07-13
1585.01,1587.56,2017-07-12
1575.22,1585.01,2017-07-11
1584.15,1575.22,2017-07-10
1582.11,1584.15,2017-07-09
1551.06,1582.11,2017-07-06
1541.28,1551.06,2017-07-05
1544.29,1541.28,2017-07-04
1541.82,1544.29,2017-07-03
1563.81,1541.82,2017-07-02
1565.09,1563.81,2017-06-28
1567.72,1565.09,2017-06-27
1559.49,1567.72,2017-06-25
1554.69,1559.49,2017-06-22
1551.07,1554.69,2017-06-21
1555.16,1551.07,2017-06-20
1575.98,1555.16,2017-06-19
1589.59,1575.98,2017-06-18
1584.49,1589.59,2017-06-15
1585.15,1584.49,2017-06-14
1580.52,1585.15,2017-06-13
1590.49,1580.52,2017-06-12
1615.19,1590.49,2017-06-11
1623.13,1615.19,2017-06-08
1637.37,1623.13,2017-06-07
1602.65,1637.37,2017-06-06
1593.81,1602.65,2017-06-05
1604.31,1593.81,2017-06-04
1608.11,1604.31,2017-06-01
1594.43,1608.11,2017-05-31
1615.58,1594.43,2017-05-30
1629.58,1615.58,2017-05-28
1626.51,1629.58,2017-05-24
1616.4,1626.51,2017-05-23
1627.24,1616.4,2017-05-22
1643.87,1627.24,2017-05-21
1644.26,1643.87,2017-05-18
1649.24,1644.26,2017-05-17
1659.23,1649.24,2017-05-16
1658.58,1659.23,2017-05-15
1650.81,1658.58,2017-05-11
1637.3,1650.81,2017-05-09
1628.98,1637.3,2017-05-08
1653.18,1628.98,2017-05-07
1662.38,1653.18,2017-05-04
1658.33,1662.38,2017-05-03
1650.78,1658.33,2017-05-02
1670.62,1650.78,2017-04-30
1670.3,1670.62,2017-04-27
1672.38,1670.3,2017-04-26
1675.78,1672.38,2017-04-25
1693.72,1675.78,2017-04-24
1658.34,1693.72,2017-04-23
1662.02,1658.34,2017-04-20
1612.04,1662.02,2017-04-19
1651.61,1612.04,2017-04-18
1697.13,1651.61,2017-04-16
1703.07,1697.13,2017-04-13
1709.82,1703.07,2017-04-12
1676.22,1709.82,2017-04-11
1651.6,1676.22,2017-04-10
1651.04,1651.6,2017-04-09
1657.02,1651.04,2017-04-06
1660.52,1657.02,2017-04-04
1667.11,1660.52,2017-04-03
1587.64,1667.11,2017-04-02
1588.29,1587.64,2017-03-30
1610.62,1588.29,2017-03-29
1533.83,1610.62,2017-03-28
1486.04,1533.83,2017-03-26
1481.08,1486.04,2017-03-23
1462.23,1481.08,2017-03-22
1424.38,1462.23,2017-03-21
1382.19,1424.38,2017-03-20
1357.34,1382.19,2017-03-19
1356.13,1357.34,2017-03-16
1347.09,1356.13,2017-03-15
1355.23,1347.09,2017-03-14
1347.53,1355.23,2017-03-13
1341.56,1347.53,2017-03-09
1358.41,1341.56,2017-03-07
1354.34,1358.41,2017-03-06
1329.41,1354.34,2017-03-05
1316.8,1329.41,2017-03-02
1299.29,1316.8,2017-03-01
1313.01,1299.29,2017-02-28
1337.46,1313.01,2017-02-26
1344.11,1337.46,2017-02-23
1357.57,1344.11,2017-02-22
1365.11,1357.57,2017-02-21
1369.35,1365.11,2017-02-20
1343.85,1369.35,2017-02-19
1316.8,1343.85,2017-02-16
1274.97,1316.8,2017-02-15
1278.98,1274.97,2017-02-14
1252.5,1278.98,2017-02-13
1296.23,1252.5,2017-02-12
1322.98,1296.23,2017-02-09
1344.6,1322.98,2017-02-08
1348.84,1344.6,2017-02-07
1364.5,1348.84,2017-02-06
1382.45,1364.5,2017-02-05
1389.83,1382.45,2017-02-02
1326.6,1389.83,2017-02-01
1309.7,1326.6,2017-01-31
1375.14,1309.7,2017-01-30
1396.61,1375.14,2017-01-26
1432.99,1396.61,2017-01-25
1457.88,1432.99,2017-01-24
1465.84,1457.88,2017-01-23
1462.56,1465.84,2017-01-22
1462.23,1462.56,2017-01-19
1463.04,1462.23,2017-01-18
1466.09,1463.04,2017-01-17
1477.72,1466.09,2017-01-16
1479.86,1477.72,2017-01-15
1476.51,1479.86,2017-01-12
1476.9,1476.51,2017-01-11
1458.97,1476.9,2017-01-10
1447.45,1458.97,2017-01-09
1454.14,1447.45,2017-01-08
1457.82,1454.14,2017-01-05
1456.82,1457.82,2017-01-04
1482.85,1456.82,2017-01-03
1465.72,1482.85,2017-01-02
1443.38,1465.72,2017-01-01
1413.15,1443.38,2016-12-29
1407.53,1413.15,2016-12-28
1432.57,1407.53,2016-12-27
1475.41,1432.57,2016-12-26
1470.63,1475.41,2016-12-22
1495.99,1470.63,2016-12-21
1514.88,1495.99,2016-12-20
1531.35,1514.88,2016-12-19
1530.06,1531.35,2016-12-18
1516.08,1530.06,2016-12-15
1509.43,1516.08,2016-12-14
1522.8,1509.43,2016-12-12
1544.68,1522.8,2016-12-11
1553.9,1544.68,2016-12-08
1554.51,1553.9,2016-12-07
1544.6,1554.51,2016-12-06
1570.95,1544.6,2016-12-05
1600.49,1570.95,2016-12-04
1608.33,1600.49,2016-12-01
1553.68,1608.33,2016-11-30
1510.16,1553.68,2016-11-29
1469.48,1510.16,2016-11-28
1534.03,1469.48,2016-11-27
1540.01,1534.03,2016-11-24
1582.47,1540.01,2016-11-23
1606.29,1582.47,2016-11-22
1599.62,1606.29,2016-11-21
1658.08,1599.62,2016-11-20
1698.9,1658.08,2016-11-17
1701.91,1698.9,2016-11-16
1706.28,1701.91,2016-11-15
1700,1706.28,2016-11-14
1697.17,1700,2016-11-13
1696.86,1697.17,2016-11-10
1724.49,1696.86,2016-11-09
1749.12,1724.49,2016-11-08
1762.21,1749.12,2016-11-07
1759.71,1762.21,2016-11-03
1753.46,1759.71,2016-10-27
1751,1753.46,2016-10-26
1768.89,1751,2016-10-25
1782.39,1768.89,2016-10-24
1794.47,1782.39,2016-10-23
1787.89,1794.47,2016-10-20
1792.73,1787.89,2016-10-19
1793.36,1792.73,2016-10-18
1803.74,1793.36,2016-10-17
1806.6,1803.74,2016-10-16
1806.6,1819.88,2016-10-06
1798.5,1806.6,2016-10-05
1780.41,1798.5,2016-10-04
1763.9,1780.4,2016-10-03
1753.48,1763.78,2016-10-02
1749.19,1753.38,2016-09-29
1753.81,1749.1,2016-09-28
1757.1,1753.72,2016-09-27
1730.67,1757.1,2016-09-26
1766.91,1730.64,2016-09-25
1786.5,1766.91,2016-09-22
1786.5,1779.13,2016-09-21
1786.5,1779.13,2016-09-21
1804.48,1786.5,2016-09-20
1815.17,1804.48,2016-09-18
1815.17,1804.48,2016-09-18
1818.69,1815.17,2016-09-14
1816.81,1818.69,2016-09-12
1823.05,1816.81,2016-09-11
1824.83,1823.05,2016-09-08
1834.8,1824.83,2016-09-07
1838.9,1834.8,2016-09-06
1819.83,1838.9,2016-09-05
1805.18,1819.83,2016-09-04
1797.45,1805.18,2016-09-01
1788.08,1797.45,2016-08-31
1766.54,1788.08,2016-08-30
1748.23,1766.54,2016-08-29
1730.62,1748.23,2016-08-28
1730.62,1748.23,2016-08-28
1681.86,1730.62,2016-08-24
1683.12,1681.86,2016-08-23
1722.43,1683.12,2016-08-22
1734.93,1722.43,2016-08-21
1717.45,1735.06,2016-08-17
1694.81,1717.45,2016-08-16
1733.93,1694.81,2016-08-15
1774.87,1733.93,2016-08-14
1779.57,1774.87,2016-08-11
1760.74,1779.57,2016-08-10
1675.91,1760.42,2016-08-09
1764.72,1675.91,2016-08-08
1764.72,1675.91,2016-08-08
1768.6,1764.72,2016-08-07
1813.72,1768.6,2016-08-04
1826.47,1813.72,2016-08-03
1826.47,1813.72,2016-08-03
1845.41,1826.47,2016-08-02
1863.05,1845.41,2016-08-01
1877.93,1862.76,2016-07-31
1881.45,1877.93,2016-07-28
1866.5,1881.45,2016-07-27
1838.49,1866.5,2016-07-26
1798.83,1838.49,2016-07-25
1786.84,1798.83,2016-07-21
1786.84,1798.83,2016-07-21
1800.47,1786.84,2016-07-20
1786.57,1800.47,2016-07-19
1745.74,1786.57,2016-07-18
1720.52,1745.74,2016-07-17
1690.43,1718.15,2016-07-14
1693.07,1690.43,2016-07-13
1702.27,1693.07,2016-07-12
1722.53,1702.27,2016-07-11
1715.77,1722.53,2016-07-10
1713.03,1715.72,2016-07-06
1716.83,1713.03,2016-07-05
1723.23,1716.83,2016-07-04
1723.23,1719.2,2016-07-03
1724.59,1723.23,2016-06-30
1724.19,1724.59,2016-06-29
1712.84,1724.19,2016-06-28
1685.17,1721.77,2016-06-27
1666.29,1685.17,2016-06-26
1648.17,1666.29,2016-06-23
1628.81,1647.51,2016-06-22
1615.22,1628.81,2016-06-21
1632.94,1615.1,2016-06-20
1632.94,1622.27,2016-06-19
1632.94,1632.94,2016-06-16
1620.47,1620.47,2016-06-15
1614.15,1614.15,2016-06-14
1597.96,1609.59,2016-06-13
1566.7,1597.96,2016-06-12
1566.7,1566.7,2016-06-09
1531.49,1546.8,2016-06-08
1516.8,1531.49,2016-06-07
1483.21,1516.8,2016-06-06
1483.14,1483.14,2016-06-05
1518.12,1518.12,2016-06-02
1523.56,1523.56,2016-06-01
1532.12,1532.12,2016-05-31
1526.96,1526.96,2016-05-30
1522.25,1522.25,2016-05-29
1525.09,1525.09,2016-05-26
1524.12,1524.12,2016-05-25
1544.53,1544.53,2016-05-24
1524.07,1524.07,2016-05-23
1509.39,1509.39,2016-05-22
1499.32,1499.32,2016-05-19
1496.41,1496.41,2016-05-18
1483.68,1483.68,2016-05-17
1467.51,1467.51,2016-05-16
1477.38,1477.38,2016-05-15
1481.94,1481.94,2016-05-12
1481.18,1481.18,2016-05-11
1484.04,1484.04,2016-05-10
1482.9,1482.9,2016-05-09
1472.69,1472.69,2016-05-08
1463.13,1463.13,2016-05-05
1468.11,1468.11,2016-05-04
1471.95,1471.95,2016-05-03
1474.47,1474.47,2016-05-02
1464.91,1464.91,2016-04-28
1458.38,1458.38,2016-04-27
1453.11,1453.11,2016-04-26
1461.75,1461.75,2016-04-25
1454.35,1454.35,2016-04-24
1441.67,1441.67,2016-04-21
1440.69,1440.69,2016-04-20
1430.81,1430.81,2016-04-19
1428.6,1428.6,2016-04-18
1409.43,1409.43,2016-04-17
1405.78,1405.78,2016-04-14
1388.63,1388.63,2016-04-12
1383.85,1383.85,2016-04-11
1382.42,1382.42,2016-04-10
1377.42,1377.42,2016-04-06
1375.26,1375.26,2016-04-05
1362.53,1362.53,2016-04-04
1351.54,1351.54,2016-04-03
1355.48,1355.48,2016-03-31
1362.98,1362.98,2016-03-30
1370.04,1370.04,2016-03-29
1374.75,1374.75,2016-03-28
1377.33,1377.33,2016-03-27
1357.14,1357.14,2016-03-24
1345.53,1345.53,2016-03-23
1342.07,1342.07,2016-03-21
1343.93,1343.93,2016-03-20
1326.53,1326.53,2016-03-17
1315.77,1315.77,2016-03-16
1312.85,1312.85,2016-03-15
1312.2,1312.2,2016-03-14
1318.88,1318.88,2016-03-13
1318.03,1318.03,2016-03-10
1306.54,1306.54,2016-03-06
1300.76,1300.76,2016-03-03
1295.78,1295.78,2016-03-02
1289.52,1289.52,2016-03-01
1283.94,1283.94,2016-02-29
1283.67,1283.67,2016-02-28
1283.52,1283.52,2016-02-25
1279.9,1279.9,2016-02-24
1285.93,1285.93,2016-02-23
1291.81,1291.81,2016-02-22
1278.92,1278.92,2016-02-21
1273.28,1273.28,2016-02-18
1266.08,1266.08,2016-02-17
1257.34,1257.34,2016-02-16
1258.23,1258.23,2016-02-15
1259.35,1259.35,2016-02-14
1263.72,1263.72,2016-02-11
1263.75,1263.75,2016-02-08
1262.82,1262.82,2016-02-07
1251.42,1251.42,2016-02-04
1242.13,1242.13,2016-02-03
1240.07,1240.07,2016-02-02
1238.02,1238.02,2016-02-01
1220.7,1220.7,2016-01-31
1216.11,1216.11,2016-01-28
1216.96,1216.96,2016-01-27
1218.39,1218.39,2016-01-26
1222.43,1222.43,2016-01-25
1219.62,1219.62,2016-01-24
1212.32,1212.32,2016-01-21
1213.57,1213.57,2016-01-20
1213.71,1213.71,2016-01-19
1214.31,1214.31,2016-01-18
1212,1212,2016-01-17
1190.16,1190.16,2016-01-14
1180.98,1180.98,2016-01-13
1173.6,1173.6,2016-01-12
1168.81,1168.81,2016-01-11
1167.18,1167.18,2016-01-10
1164.14,1164.14,2016-01-07
1149.89,1149.89,2016-01-06
1146.11,1146.11,2016-01-05
1154.62,1154.62,2016-01-04
1151.38,1151.38,2015-12-31
1142.17,1142.17,2015-12-29
1131.95,1131.95,2015-12-28
1135.47,1135.47,2015-12-27
1137.03,1137.03,2015-12-24
1133.34,1133.34,2015-12-23
1138.18,1138.18,2015-12-22
1131.52,1131.52,2015-12-21
1118.81,1118.81,2015-12-20
1110.68,1110.68,2015-12-17
1116.19,1116.19,2015-12-16
1121.02,1121.02,2015-12-15
1120.18,1120.18,2015-12-14
1118.57,1118.57,2015-12-13
1119.35,1119.35,2015-12-10
1122.79,1122.79,2015-12-09
1107.23,1107.23,2015-12-08
1107.94,1107.94,2015-12-07
1102.84,1102.84,2015-12-06
1072.94,1072.94,2015-12-03
1062.78,1062.78,2015-12-02
1066.38,1066.38,2015-12-01
1034.12,1034.12,2015-11-30
1022.77,1022.77,2015-11-29
1044.01,1044.01,2015-11-26
1056.42,1056.42,2015-11-25
1066.69,1066.69,2015-11-24
1075.8,1075.8,2015-11-23
1071.38,1071.38,2015-11-22
1094.57,1094.57,2015-11-19
1099.25,1099.25,2015-11-18
1094.18,1094.18,2015-11-16
1100.09,1100.09,2015-11-15
1109.29,1109.29,2015-11-10
1107.43,1107.43,2015-11-09
1086.57,1086.57,2015-11-08
1090.68,1090.68,2015-11-05
1092.3,1092.3,2015-11-04
1085.87,1085.87,2015-11-03
1091.83,1091.83,2015-11-02
1088.3,1088.3,2015-11-01
1092.04,1092.04,2015-10-29
1084.37,1084.37,2015-10-28
1091.73,1091.73,2015-10-27
1121.05,1121.05,2015-10-25
1127.42,1127.42,2015-10-19
1119.83,1119.83,2015-10-18
1134.47,1134.47,2015-10-15
1135.09,1135.09,2015-10-14
1143.88,1143.88,2015-10-11
1162.06,1162.06,2015-10-08
1149.45,1149.45,2015-10-07
1158.79,1158.79,2015-10-06
1171.27,1171.27,2015-10-05
1183.48,1183.48,2015-10-04
1178.74,1178.74,2015-10-01
1181.28,1181.28,2015-09-30
1169.3,1169.3,2015-09-29
1160.09,1160.09,2015-09-28
1176.86,1176.86,2015-09-24
1183.36,1183.36,2015-09-23
1156.08,1156.08,2015-09-22
1196.02,1196.02,2015-09-17
1202.81,1202.81,2015-09-16
1205.84,1205.84,2015-09-15
1194,1194,2015-09-14
1184,1184,2015-09-13
1169,1169,2015-09-10
1173,1173,2015-09-09
1175,1175,2015-09-08
1171,1171,2015-09-07
1167,1167,2015-09-06
1169,1169,2015-09-03
1176,1176,2015-09-02
1191,1191,2015-09-01
1200,1200,2015-08-31
1184,1184,2015-08-27
1176,1176,2015-08-26
1181,1181,2015-08-25
1182,1182,2015-08-24
1185,1185,2015-08-23
1201,1201,2015-08-20
1192,1192,2015-08-19
1160,1160,2015-08-18
1158,1158,2015-08-17
1112,1112,2015-08-16
1088,1088,2015-08-13
1077,1077,2015-08-12
1078,1078,2015-08-11
1081,1081,2015-08-10
1063,1063,2015-08-09
1040,1040,2015-08-06
1034,1034,2015-08-05
1030,1030,2015-08-04
1030,1030,2015-08-03
1034,1034,2015-08-02
1028,1028,2015-07-30
1021,1021,2015-07-29
1028,1028,2015-07-28
1046,1046,2015-07-27
1054,1054,2015-07-26
1003,1003,2015-07-23
963,963,2015-07-22
961,961,2015-07-16
951,951,2015-07-15
946,946,2015-07-14
944,944,2015-07-13
945,945,2015-07-12
943,943,2015-07-09
943,943,2015-07-08
941,941,2015-07-07
937,937,2015-07-06
938,938,2015-07-05
939,939,2015-07-02
946,946,2015-07-01
949,949,2015-06-30
946,946,2015-06-29
938,938,2015-06-28
930,930,2015-06-25
928,928,2015-06-24
926,926,2015-06-23
922,922,2015-06-22
918,918,2015-06-21
925,925,2015-06-18
928,928,2015-06-17
931,931,2015-06-16
934,934,2015-06-15
928,928,2015-06-14
938,938,2015-06-11
956,956,2015-06-10
967,967,2015-06-09
945,945,2015-06-08
931,931,2015-06-07
927,927,2015-06-04
925,925,2015-06-03
902,902,2015-06-02
890,890,2015-06-01
872,872,2015-05-31
842,842,2015-05-28
838,838,2015-05-27
860,860,2015-05-26
881,881,2015-05-25
910,910,2015-05-24
938,938,2015-04-23
942,942,2015-04-22
945,945,2015-04-21
945,945,2015-04-20
946,946,2015-04-19
950,950,2015-04-16
944,944,2015-04-15
948,948,2015-04-13
952,952,2015-04-12
947,947,2015-04-09
942,942,2015-04-08
936,936,2015-04-07
938,938,2015-04-06
934,934,2015-04-05
940,940,2015-04-02
940,940,2015-04-01
946,946,2015-03-31
939,939,2015-03-30
942,942,2015-03-29
942,942,2015-03-26
951,951,2015-03-25
954,954,2015-03-24
957,957,2015-03-23
964,964,2015-03-22
968,968,2015-03-19
964,964,2015-03-18
963,963,2015-03-17
959,959,2015-03-16
971,971,2015-03-15
978,978,2015-03-12
984,984,2015-03-11
984,984,2015-03-10
989,989,2015-03-09
983,983,2015-03-04
981,981,2015-03-03
985,985,2015-03-02
976,976,2015-03-01
979,979,2015-02-26
971,971,2015-02-25
971,971,2015-02-24
974,974,2015-02-23
971,971,2015-02-22
983,983,2015-02-18
987,987,2015-02-16
990,990,2015-02-15
985,985,2015-02-12
981,981,2015-02-11
981,981,2015-02-10
981,981,2015-02-09
986,986,2015-02-08
984,984,2015-02-05
987,987,2015-02-04
988,988,2015-02-03
991,991,2015-02-02
991,991,2015-02-01
987,987,2015-01-29
988,988,2015-01-28
975,975,2015-01-27
969,969,2015-01-26
969,969,2015-01-25
959,959,2015-01-22
963,963,2015-01-20
975,975,2015-01-19
945,945,2015-01-18
940,940,2015-01-14
937,937,2015-01-13
928,928,2015-01-12
928,928,2015-01-11
931,931,2015-01-08
925,925,2015-01-07
917,917,2015-01-06
920,920,2015-01-05
918,918,2015-01-04
904,904,2015-01-01
902,902,2014-12-31
907,907,2014-12-29
904,904,2014-12-28
888,888,2014-12-24
877,877,2014-12-23
885,885,2014-12-22
897,897,2014-12-21
904,904,2014-12-18
900,900,2014-12-17
910,910,2014-12-16
917,917,2014-12-15
910,910,2014-12-14
871,871,2014-12-11
856,856,2014-12-10
849,849,2014-12-09
848,848,2014-12-08
851,851,2014-12-07
854,854,2014-12-04
850,850,2014-12-03
846,846,2014-12-02
851,851,2014-12-01
857,857,2014-11-30
863,863,2014-11-25
864,864,2014-11-24
869,869,2014-11-23
863,863,2014-11-20
854,854,2014-11-19
844,844,2014-11-18
848,848,2014-11-17
866,866,2014-11-16
881,881,2014-11-13
884,884,2014-11-12
893,893,2014-11-11
885,885,2014-11-10
895,895,2014-11-09
905,905,2014-11-06
905,905,2014-11-05
897,897,2014-11-04
904,904,2014-11-03
921,921,2014-11-02
930,930,2014-10-30
933,933,2014-10-28
935,935,2014-10-27
930,930,2014-10-26
929,929,2014-10-22
924,924,2014-10-21
926,926,2014-10-20
926,926,2014-10-19
924,924,2014-10-16
923,923,2014-10-15
912,912,2014-10-14
909,909,2014-10-13
915,915,2014-10-12
922,922,2014-10-09
925,925,2014-10-08
938,938,2014-09-30
937,937,2014-09-29
917,917,2014-09-28
912,912,2014-09-24
896,896,2014-09-23
882,882,2014-09-22
884,884,2014-09-21
900,900,2014-09-18
913,913,2014-09-17
920,920,2014-09-16
909,909,2014-09-15
902,902,2014-09-14
911,911,2014-09-11
911,911,2014-09-10
920,920,2014-09-09
876,876,2014-09-07
922,922,2014-09-04
934,934,2014-09-03
947,947,2014-09-01
953,953,2014-08-31
972,972,2014-08-28
960,960,2014-08-27
922,922,2014-08-26
948,948,2014-08-25
985,985,2014-08-24
998,998,2014-08-21
996,996,2014-08-20
1014,1014,2014-08-19
1013,1013,2014-08-18
1034,1034,2014-08-14
1026,1026,2014-08-13
1022,1022,2014-08-12
1041,1041,2014-08-07
1041,1041,2014-08-06
1045,1045,2014-08-05
1039,1039,2014-08-04
1056,1056,2014-08-03
1066,1066,2014-07-31
1062,1062,2014-07-30
1073,1073,2014-07-28
1074,1074,2014-07-27
1079,1079,2014-07-24
1082,1082,2014-07-23
1078,1078,2014-07-22
1084,1084,2014-07-21
1075,1075,2014-07-20
1046,1046,2014-07-17
1036,1036,2014-07-16
1026,1026,2014-07-15
1029,1029,2014-07-14
1037,1037,2014-07-13
1023,1023,2014-07-10
1017,1017,2014-07-09
1015,1015,2014-07-08
995,995,2014-07-07
986,986,2014-07-06
973,973,2014-07-03
972,972,2014-07-02
957,957,2014-07-01
946,946,2014-06-30
943,943,2014-06-29
936,936,2014-06-26
932,932,2014-06-25
924,924,2014-06-24
918,918,2014-06-23
927,927,2014-06-19
932,932,2014-06-18
935,935,2014-06-17
939,939,2014-06-16
928,928,2014-06-15
905,905,2014-06-12
900,900,2014-06-11
895,895,2014-06-10
885,885,2014-06-09
883,883,2014-06-08
879,879,2014-06-05
883,883,2014-06-04
885,885,2014-06-03
880,880,2014-06-02
869,869,2014-06-01
867,867,2014-05-28
857,857,2014-05-27
861,861,2014-05-26
861,861,2014-05-25
852,852,2014-05-22
848,848,2014-05-21
844,844,2014-05-20
844,844,2014-05-19
850,850,2014-05-18
853,853,2014-05-15
852,852,2014-05-13
853,853,2014-05-12
850,850,2014-05-11
857,857,2014-05-08
866,866,2014-05-07
862,862,2014-05-06
